Date,Close,Open,High,Low,Adj Close,Volume
5/19/2011,56.890533,57.913994,58.012402,56.762604,41.216675,2573056
5/20/2011,56.054054,57.067673,57.333378,55.532482,40.610661,12499490
5/23/2011,54.922344,55.158527,55.512802,54.774731,39.790741,2470075
5/24/2011,55.315983,55.247097,55.916283,55.040436,40.075928,2082601
5/25/2011,54.8633,54.37125,55.207733,54.174431,39.747963,3684736
5/26/2011,53.83984,54.469662,54.617275,53.357632,39.006474,4195111
5/27/2011,54.390934,54.37125,54.774731,53.869362,39.405739,2331804
5/30/2011,54.932186,54.617275,55.463596,54.538548,39.797867,1341622
5/31/2011,56.044212,55.69978,56.536259,55.571846,40.603523,3358655
6/1/2011,55.69978,56.290237,56.319759,55.532482,40.353989,2514686
6/2/2011,54.253159,54.88298,55.384869,54.253159,39.305923,1661830
6/3/2011,54.548389,54.253159,54.735367,53.829998,39.519814,2156037
6/6/2011,55.355347,55.61121,55.867077,55.197891,40.10445,3247900
6/7/2011,55.148685,55.424232,55.601372,54.88298,39.954727,2020454
6/8/2011,54.449978,54.666481,54.942024,53.83984,39.448517,2899260
6/9/2011,55.129005,54.322048,55.256935,54.125229,39.94046,2795181
6/10/2011,54.676319,55.355347,55.581688,54.528706,39.612495,2710793
6/13/2011,54.833775,54.912502,55.138844,54.568069,39.726574,1410097
6/14/2011,56.10326,55.247097,56.309917,55.247097,40.646297,2846062
6/15/2011,55.335663,55.817871,55.975327,54.853458,40.090187,2441522
6/16/2011,56.418167,55.217571,56.418167,54.823936,40.874451,3974154
6/17/2011,56.644512,56.093418,57.067673,55.384869,41.038437,7201387
6/20/2011,56.477215,55.650574,56.762604,55.532482,40.917229,2236853
6/21/2011,56.762604,56.880695,57.008625,56.21151,41.123997,2888006
6/22/2011,57.107037,56.792126,57.3629,56.487057,41.373531,2268944
6/23/2011,53.534771,54.400772,54.558228,52.668766,38.785454,9802168
6/24/2011,53.21986,54.026817,54.509026,53.160812,38.557304,4248542
6/27/2011,52.845905,53.190338,53.337952,52.658924,38.286377,3223408
6/28/2011,53.032883,53.150974,53.337952,52.59988,38.421844,3070845
6/29/2011,53.918568,53.456043,54.085865,53.21986,39.063515,3070827
6/30/2011,54.558228,53.810318,54.755047,53.810318,39.526943,2356815
7/1/2011,54.784573,54.587753,54.981392,54.322048,39.690926,2110375
7/4/2011,55.532482,55.355347,55.975327,55.256935,40.23278,2341615
7/5/2011,55.61121,55.434074,55.857235,55.335663,40.289818,1863377
7/6/2011,56.359123,55.748985,56.388645,55.670258,40.831673,2527097
7/7/2011,56.969261,56.782284,57.244808,56.585464,41.273712,2397305
7/8/2011,56.477215,57.116879,57.559719,56.447693,40.917229,2795558
7/11/2011,55.197891,55.119164,55.788349,54.902664,39.990368,3348139
7/12/2011,54.794411,54.253159,54.892822,53.347794,39.698055,3722682
7/13/2011,54.528706,54.715687,55.010914,54.144909,39.505558,2632966
7/14/2011,54.026817,54.528706,54.774731,53.938251,39.141933,2193898
7/15/2011,54.617275,53.879204,54.961708,53.633179,39.569714,4007376
7/18/2011,54.814095,53.859524,55.158527,53.780792,39.712315,2486584
