Date,Close,Open,High,Low,Adj Close,Volume
5/19/2011,44.09,44.099998,44.5,43.825001,37.036777,2920081
5/20/2011,43.599998,44.200001,44.375,43.365002,36.625164,4633751
5/23/2011,42.924999,43.07,43.310001,42.66,36.058147,3666362
5/24/2011,42.974998,43.139999,43.43,42.825001,36.100151,7002134
5/25/2011,43.105,42.435001,43.16,42.209999,36.209347,12281165
5/26/2011,42.264999,42.610001,42.834999,42.235001,36.004894,2870394
5/27/2011,42.32,42.595001,42.68,41.904999,36.05175,2661324
5/30/2011,42.549999,42.375,42.779999,42.375,36.247688,1387091
5/31/2011,43.169998,42.889999,43.384998,42.775002,36.775852,6782186
6/1/2011,42.889999,43.395,43.395,42.744999,36.537327,2738911
6/2/2011,42,42.514999,42.529999,42,35.779144,2702947
6/3/2011,42.165001,42.084999,42.5,41.785,35.919704,2371607
6/6/2011,42.07,41.950001,42.285,41.709999,35.838783,1965871
6/7/2011,42.189999,42.07,42.509998,41.884998,35.941002,2050446
6/8/2011,41.724998,41.869999,42.044998,41.34,35.544876,3112203
6/9/2011,42.220001,41.625,42.360001,41.465,35.96656,2739299
6/10/2011,41.75,42,42.330002,41.535,35.566177,3288533
6/13/2011,41.889999,41.845001,42.110001,41.625,35.685436,1295612
6/14/2011,42.785,42.334999,43.040001,42.27,36.447876,3390759
6/15/2011,42.209999,42.59,42.715,41.860001,35.958042,3401005
6/16/2011,42.134998,41.619999,42.150002,41.619999,35.894154,4455636
6/17/2011,42.330002,41.849998,42.889999,41.634998,36.060272,8608986
6/20/2011,42.334999,41.950001,42.334999,41.450001,36.064526,2415445
6/21/2011,43.049999,42.57,43.150002,42.505001,36.673618,3011535
6/22/2011,42.34,43.049999,43.200001,42.34,36.06879,3322790
6/23/2011,41.25,42.200001,42.275002,41.25,35.14024,5533186
6/24/2011,41.084999,41.5,41.825001,40.900002,34.999672,4141677
6/27/2011,41.09,40.935001,41.415001,40.91,35.003933,2328326
6/28/2011,41.07,41.27,41.580002,40.93,34.986893,2803616
6/29/2011,41.330002,41.349998,41.764999,41.215,35.208393,3320557
6/30/2011,41.75,41.5,41.775002,41.145,35.566177,3674340
7/1/2011,41.799999,41.740002,41.860001,41.32,35.608772,3174012
7/4/2011,42,41.799999,42.105,41.665001,35.779144,1354205
7/5/2011,42.029999,41.900002,42.330002,41.900002,35.804707,2176811
7/6/2011,42.09,42.119999,42.279999,41.945,35.85582,2279296
7/7/2011,43.549999,42.59,43.634998,42.369999,37.099571,5156909
7/8/2011,43.040001,43.799999,43.939999,42.945,36.665108,3403612
7/11/2011,42.525002,42.82,43.174999,42.330002,36.226387,3361919
7/12/2011,41.924999,41.860001,42.044998,41.400002,35.715256,4161733
7/13/2011,42.049999,41.639999,42.189999,41.5,35.821739,2564978
7/14/2011,40.860001,40.869999,41.235001,40.505001,34.807995,5072767
7/15/2011,40.799999,40.66,41.264999,40.459999,34.756882,5748862
7/18/2011,40.380001,40.25,40.575001,39.904999,34.399097,3457698
7/19/2011,41.099998,40.619999,41.419998,40.619999,35.012447,3217172
7/20/2011,41.209999,41.470001,41.634998,40.904999,35.106163,2304954
7/21/2011,41.52,41.025002,41.740002,40.485001,35.370243,3943457
7/22/2011,42.154999,42,42.220001,40.849998,35.911186,2811025
7/25/2011,42,41.799999,42.119999,41.674999,35.779144,1809096
7/26/2011,43.490002,42.275002,43.959999,41.424999,37.048466,5030673
7/27/2011,44.014999,44.650002,44.689999,43.950001,37.495693,8192758
7/28/2011,43.950001,43.700001,44.099998,43.540001,37.440331,3092285
7/29/2011,43.645,43.419998,43.794998,42.564999,37.180496,4945022
8/1/2011,42.764999,44.115002,44.365002,42.764999,36.43084,3927784
8/2/2011,42.049999,42.400002,42.919998,41.935001,35.821739,3732047
8/3/2011,41.52,41.73,41.98,40.84,35.370243,5106651
8/4/2011,40.235001,41.919998,42.044998,39.98,34.275574,6405834
8/5/2011,39.275002,38.994999,40.355,38.084999,33.457764,8321653
8/8/2011,37.044998,38.77,39.355,37.029999,31.55806,8193528
8/9/2011,37.400002,36.950001,37.630001,34.334999,31.860483,11205570
8/10/2011,35.450001,38,38.525002,35.09,30.199301,10233547
8/11/2011,36.244999,35.955002,36.794998,34.875,30.876554,8948492
8/12/2011,37.235001,35.165001,37.27,34.615002,31.719919,5679764
8/15/2011,36.990002,37.34,37.645,36.869999,31.511211,3147468
8/16/2011,37.189999,36.465,37.299999,35.849998,31.681583,3053543
8/17/2011,36.389999,36.650002,36.974998,36.32,31.00008,3777040
8/18/2011,34.259998,35.869999,36.200001,33.755001,29.185558,6433549
8/19/2011,34.259998,34.549999,34.724998,32.880001,29.185558,8832380
