Date,Close,Open,High,Low,Adj Close,Volume
10/6/2015,26.5,26,26.99,26,20.638071,10984457
10/7/2015,26.4,26.950001,27.379999,26.049999,20.56019,1556710
10/8/2015,25.98,26.344999,26.485001,25.73,20.233097,694888
10/9/2015,26.200001,26.065001,26.4,25.855,20.40443,357981
10/12/2015,26,26.424999,26.690001,25.83,20.248674,281900
10/13/2015,25.700001,25.98,26.120001,25.25,20.015034,163417
10/14/2015,25.245001,25.59,25.91,25.065001,19.660683,285165
10/15/2015,25.200001,25.129999,25.5,25.01,19.625639,230048
10/16/2015,25.200001,25.34,25.625,25,19.625639,132069
10/19/2015,24.5,25.32,25.75,24.5,19.080481,249995
10/20/2015,24.75,24.48,24.75,24.35,19.275181,80401
10/21/2015,25.1,25.01,25.58,24.549999,19.54776,134430
10/22/2015,26,25.200001,26.01,25,20.248674,143178
10/23/2015,27.25,26.209999,27.5,26.165001,21.222166,471771
10/26/2015,27.110001,27.34,27.49,27.01,21.113136,163051
10/27/2015,27.065001,27.790001,27.975,26.825001,21.078093,392687
10/28/2015,27.99,27,28.200001,26.67,21.798473,344041
10/29/2015,28.025,28.495001,28.540001,27.545,21.825733,302628
10/30/2015,27.995001,28.295,28.49,27.73,21.80237,121395
11/2/2015,28.1,27.875,28.690001,27.34,21.884146,231561
11/3/2015,28.200001,28.5,28.67,28.145,21.962023,201489
11/4/2015,27.98,28.4,28.4,27.629999,21.790689,215349
11/5/2015,28.145,28.014999,28.35,27.27,21.919188,252789
11/6/2015,27.975,28.360001,28.395,27.68,21.786793,65312
11/9/2015,27.855,28,28.1,27.514999,21.693338,69902
11/10/2015,28.18,27.799999,28.18,27.705,21.946447,102146
11/11/2015,28.184999,28.299999,28.4,28.035,21.950338,27916
11/12/2015,29.895,30.610001,30.610001,28.75,23.28208,732175
11/13/2015,31,30.200001,31.52,29.32,24.142651,695465
11/16/2015,31.200001,31.299999,32.099998,30.379999,24.298407,455589
11/17/2015,30.469999,31.635,31.889999,30.35,23.729889,324271
11/18/2015,31,30.605,31.459999,29.9,24.142651,192998
11/19/2015,31.700001,31.51,31.885,31.25,24.687805,339041
11/20/2015,32.119999,32.035,33.049999,31.299999,25.0149,319452
11/23/2015,32,32.900002,33.040001,31.815001,24.921448,248333
11/24/2015,32.099998,32.115002,32.490002,31.940001,24.999323,234676
11/25/2015,33.299999,32.369999,34.005001,32.064999,25.933878,366966
11/26/2015,34.830002,33.450001,35.5,33.154999,27.125437,458053
11/27/2015,34.599998,34.799999,35.650002,34,26.946312,270874
11/30/2015,34.735001,34.959999,35.165001,33.544998,27.051451,326015
12/1/2015,34.32,34.970001,34.970001,34.049999,26.728247,180361
12/2/2015,34.900002,34.599998,35.549999,34.450001,27.179955,237920
12/3/2015,33.900002,35.119999,35.389999,33.900002,26.401157,210223
12/4/2015,34,34.189999,34.665001,33.514999,26.479034,260586
12/7/2015,34.400002,34.849998,35.279999,34.375,26.790554,177634
12/8/2015,34,34.52,35,33.900002,26.479034,178144
12/9/2015,34,34.02,34.285,33.299999,26.479034,278215
12/10/2015,33.700001,34,34.060001,33.560001,26.245394,195228
12/11/2015,33.599998,34,34.110001,33.560001,26.167515,303199
12/14/2015,32.985001,33.865002,34,32.049999,25.688559,295837
12/15/2015,33.514999,33.375,33.990002,33.224998,26.10132,219207
12/16/2015,33.735001,33.720001,34,33.400002,26.272657,137213
12/17/2015,34.400002,34,34.915001,33.935001,26.790554,256949
12/18/2015,34.154999,34.305,35.055,34.044998,26.599749,1462933
12/21/2015,34,34.075001,34.75,33.915001,26.479034,173697
12/22/2015,33.174999,34.150002,34.349998,33.110001,25.836527,121414
12/23/2015,33.869999,33.68,34.169998,33.52,26.37779,85255
12/25/2015,33.869999,33.869999,33.869999,33.869999,26.37779,0
12/28/2015,33.779999,34.009998,34.384998,33.610001,26.307697,62254
12/29/2015,34.055,33.990002,34.259998,33.855,26.521868,87800
12/30/2015,33.634998,34.080002,34.505001,33.619999,26.194775,85342
1/4/2016,32.529999,33.5,34.130001,32.404999,25.334206,202131
1/5/2016,32.154999,32.799999,33,31.35,25.042156,250116
1/6/2016,31.860001,32.014999,32.264999,31.434999,24.812414,153020
1/7/2016,30.799999,30.110001,31.215,29.809999,23.986891,296539
1/8/2016,30.09,30.945,31.17,29.93,23.433945,262966
1/11/2016,30.27,30.02,30.75,30.01,23.574129,212399
1/12/2016,30.825001,30.385,31.065001,30.184999,24.006361,190396
1/13/2016,32.369999,31.135,32.41,31.1,25.209599,217879
1/14/2016,32.5,32.025002,33.095001,31.625,25.310841,397257
1/15/2016,31.225,32.685001,32.685001,30.525,24.317877,295406
1/18/2016,30.51,31.1,31.485001,30.16,23.761042,207734
1/19/2016,31.135,31.6,32.209999,30.9,24.247786,292613
1/20/2016,29.575001,30.17,30.315001,29.5,23.032867,332363
1/21/2016,30.75,29.41,31.16,29.379999,23.947948,273959
1/22/2016,30.844999,31.6,32,30.84,24.021935,315749
1/25/2016,30.465,31.24,31.24,29.91,23.725992,161884
1/26/2016,30.075001,30.049999,30.475,29.555,23.422266,217640
1/27/2016,29.18,29.77,29.77,28.780001,22.725243,186668
1/28/2016,29.540001,29.285,29.945,29.285,23.00561,317522
1/29/2016,30.4,29.969999,30.65,29.530001,23.675371,361154
2/1/2016,30.950001,30.299999,31.110001,30.299999,24.10371,266144
2/2/2016,29.424999,30.715,30.715,29.299999,22.916046,242613
2/3/2016,28.924999,29.295,29.59,28.57,22.526648,230740
2/4/2016,28.200001,29.5,29.51,27.690001,21.962023,362360
2/5/2016,28.559999,28.35,29.719999,28.334999,22.24239,276822
2/8/2016,26.950001,28.52,28.52,26.790001,20.988529,330255
2/9/2016,25.735001,26.785,26.889999,24.629999,20.042294,525705
2/10/2016,25.834999,25.959999,26.775,25.700001,20.120173,294640
2/11/2016,25.48,25.605,25.85,24.504999,19.843702,299471
2/12/2016,25.73,25.705,25.965,25.275,20.038397,188603
2/15/2016,26.264999,26.5,26.955,26.084999,20.455053,234635
2/16/2016,25.834999,26.655001,26.77,25.445,20.120173,210125
2/17/2016,27,25.98,27.285,25.940001,21.02747,256887
2/18/2016,26.905001,27.24,27.4,26.780001,20.953484,237526
2/19/2016,26,27.030001,27.030001,25.41,20.248674,413087
2/22/2016,27.35,26.27,27.5,26,21.300047,519621
2/23/2016,27.584999,27.4,28.389999,26.25,21.483061,710516
2/24/2016,27.02,27.620001,27.785,27,21.043045,208402
2/25/2016,27.440001,27.32,27.549999,27.01,21.37014,235743
2/26/2016,28.34,27.75,28.66,27.75,22.071053,293460
2/29/2016,29.5,28.370001,29.754999,28.325001,22.974457,287023
3/1/2016,30.35,29.385,30.59,29.219999,23.636435,248062
3/2/2016,30.27,30.625,30.690001,29.535,23.574129,391669
3/3/2016,29.995001,30.49,30.860001,29.924999,23.359961,181594
3/4/2016,29.99,30.184999,30.584999,29.965,23.356066,299483
3/7/2016,29.205,30.01,30.115,29.004999,22.744715,499373
3/8/2016,28.924999,29.004999,29.08,28.84,22.526648,253464
3/9/2016,28.92,28.99,29.1,28.684999,22.522755,175444
3/10/2016,28.684999,28.99,29.34,28.59,22.339737,252824
3/11/2016,29.35,29,29.360001,28.605,22.857637,174312
3/14/2016,29.035,29.5,29.5,29.02,22.612316,182245
3/15/2016,28.93,29,29.200001,28.815001,22.530544,135057
3/16/2016,29.73,29.195,29.934999,29.045,23.153578,251444
3/17/2016,30.004999,30,30.1,29.245001,23.36775,197611
3/18/2016,30.76,30.65,30.950001,30.139999,23.955738,384470
3/21/2016,31.450001,30.875,31.535,30.795,24.493109,352204
3/22/2016,31.555,31.6,31.65,31.02,24.574881,285792
3/23/2016,32.244999,31.799999,32.384998,31.360001,25.112251,222551
3/24/2016,31.745001,31.895,32.355,31.16,24.722851,187310
3/29/2016,32.5,32.200001,32.595001,31.5,25.310841,224932
3/30/2016,33.5,32.775002,33.93,32.700001,26.089638,336088
3/31/2016,32.959999,33.5,33.5,32.645,25.669086,731390
4/1/2016,32.869999,32.875,33.07,32.470001,25.598995,397767
4/4/2016,32.25,33.02,33.049999,32.25,25.116142,424948
4/5/2016,30.91,32,32,30.805,24.072557,389799
4/6/2016,31.285,31.065001,31.620001,30.76,24.364607,440365
4/7/2016,31.620001,31.605,31.91,31.205,24.625502,383137
4/8/2016,32.73,31.875,33,31.795,25.489964,341171
4/11/2016,33.110001,32.549999,33.525002,32.365002,25.785908,336774
4/12/2016,32.48,33.25,33.419998,32.240002,25.295265,408364
4/13/2016,33.25,32.91,33.334999,32.639999,25.894939,329187
4/14/2016,33.985001,33.34,34.105,33.095001,26.467354,428615
4/15/2016,33.799999,34.244999,34.529999,33.505001,26.323277,460247
4/18/2016,33.799999,33.360001,34.040001,33.055,26.323277,326430
4/19/2016,33.945,33.98,34.095001,33.509998,26.436201,379001
4/20/2016,34.540001,33.974998,34.549999,33.669998,26.899586,341362
4/21/2016,34.900002,34.490002,34.974998,34.240002,27.179955,401064
4/22/2016,34.650002,34.799999,34.865002,34.380001,26.985252,335779
4/25/2016,33.400002,35.439999,35.689999,33.32,26.011761,780662
4/26/2016,33.639999,33.900002,34.055,33.465,26.198668,551706
4/27/2016,33.799999,33.900002,34.080002,33.639999,26.323277,508594
4/28/2016,34.389999,33.834999,34.610001,33.599998,26.782764,536550
4/29/2016,34.52,34.18,34.705002,34.18,26.884007,359877
5/2/2016,35.349998,34.825001,35.82,34.555,27.530405,357418
5/3/2016,34.73,35.119999,35.310001,34.474998,27.047556,448148
5/4/2016,34.235001,34.290001,34.459999,33.630001,27.210495,509008
5/5/2016,34.360001,34.240002,34.685001,33.965,27.309845,279446
5/6/2016,34.205002,34.43,34.52,33.93,27.186653,395837
5/9/2016,34.915001,34.450001,35.584999,34.305,27.750967,459298
5/10/2016,35.805,35.130001,35.805,35.075001,28.458353,380264
5/11/2016,35.630001,35.900002,36.215,35.5,28.319262,493428
5/12/2016,34.419998,35.380001,35.990002,34.25,27.357531,765591
5/13/2016,35.5,34.549999,36.084999,34.450001,28.215933,932061
5/17/2016,35.974998,35.650002,35.974998,35.150002,28.593468,576260
5/18/2016,36.009998,35.799999,36.040001,35.380001,28.62129,440792
5/19/2016,34.830002,34.93,35.205002,34.564999,27.683409,938283
5/20/2016,35.334999,35.200001,35.525002,35.119999,28.084787,688848
5/23/2016,34.5,34.990002,34.990002,33.805,27.42112,1022300
5/24/2016,35.744999,34.5,35.974998,34.389999,28.410664,969686
5/25/2016,36.224998,36,36.75,35.974998,28.792171,479440
5/26/2016,36.700001,36.380001,36.869999,36.235001,29.169712,348075
5/27/2016,37.209999,37.98,37.98,36.619999,29.575064,600613
5/30/2016,37.634998,37.154999,37.744999,37,29.912865,247955
5/31/2016,38.110001,38,38.150002,37.310001,30.290398,6433043
6/1/2016,38,38.200001,38.48,37.924999,30.202971,654099
6/2/2016,38.869999,37.855,38.869999,37.855,30.894463,785354
6/3/2016,38.93,38.875,39.994999,38.52,30.942148,698147
6/6/2016,38.880001,39.185001,39.794998,38.509998,30.902409,631910
6/7/2016,39.470001,39.209999,39.924999,39.005001,31.371347,567832
6/8/2016,39.669998,39.474998,39.755001,39.150002,31.530306,441836
6/9/2016,39.744999,39.700001,39.880001,39.255001,31.589926,623522
6/10/2016,39.48,39.549999,39.685001,39.105,31.379297,614240
6/13/2016,39.220001,38.990002,39.375,38.830002,31.172647,617136
6/14/2016,38.514999,38.75,39.360001,36.924999,30.612299,777843
6/15/2016,38.255001,38.805,39.299999,38.150002,30.405649,711701
6/16/2016,38.259998,37.884998,39.125,37.634998,30.409622,682020
6/17/2016,39.799999,38.400002,39.84,38.400002,31.633636,2802874
6/20/2016,41.43,40.355,41.709999,40.349998,32.929188,650345
6/21/2016,42.205002,41.299999,42.259998,41.299999,33.545166,669874
6/22/2016,42.209999,42.345001,42.945,42.205002,33.549145,739784
6/23/2016,42,42.455002,43.240002,41.875,33.382233,820955
6/24/2016,39.285,37.705002,40.220001,37.5,31.224308,1853705
