Date,Close,Open,High,Low,Adj Close,Volume
5/19/2011,18.438747,18.434216,18.570162,18.320927,11.285492,9332720
5/20/2011,18.135136,18.447809,18.583755,18.089821,11.099666,37150970
5/23/2011,17.718235,17.899496,17.935747,17.67292,10.844501,12686293
5/24/2011,17.831524,17.772614,17.935747,17.731831,10.913841,8709604
5/25/2011,18.234829,18.171387,18.452341,18.067162,11.160684,19579785
5/26/2011,18.080757,18.352648,18.411556,17.976532,11.066384,9961234
5/27/2011,18.139666,18.216702,18.289206,17.981064,11.102439,9315746
5/30/2011,17.722767,17.718235,17.872307,17.61401,10.847277,12934341
5/31/2011,17.8859,17.808867,17.981064,17.76355,10.947122,12886094
6/1/2011,17.568695,17.904028,18.049036,17.52791,10.752975,12284548
6/2/2011,17.283209,17.469002,17.577759,17.260551,10.578241,8078092
6/3/2011,17.07476,17.382902,17.446344,16.820995,10.450659,16355542
6/6/2011,16.694113,17.002254,17.065697,16.540039,10.217686,16211503
6/7/2011,17.219769,16.784742,17.364777,16.766617,10.539413,20927214
6/8/2011,17.391966,17.482595,17.61401,17.351183,10.644808,14410423
6/9/2011,17.67745,17.437281,17.700109,17.40103,10.819538,10555818
6/10/2011,17.301334,17.586821,17.67292,17.292273,10.589334,10199261
6/13/2011,17.323994,17.346651,17.469002,17.242426,10.603204,4815220
6/14/2011,17.604946,17.536974,17.695578,17.459938,10.775163,9101309
6/15/2011,17.337587,17.595884,17.636667,17.22883,10.611524,11510993
6/16/2011,17.215237,17.147264,17.274145,17.033976,10.536639,14615987
6/17/2011,17.450876,17.206175,17.67292,17.07476,10.680863,28151638
6/20/2011,17.274145,17.237894,17.301334,17.020382,10.572696,9954842
6/21/2011,17.514317,17.323994,17.532442,17.25602,10.719691,8463130
6/22/2011,17.659325,17.450876,17.713703,17.441813,10.808446,9651873
6/23/2011,17.319462,17.564163,17.623074,17.219769,10.60043,10001005
6/24/2011,17.265083,17.455406,17.604946,17.147264,10.567149,8310202
6/27/2011,17.156326,17.265083,17.351183,17.006786,10.500583,7916302
6/28/2011,17.274145,17.25149,17.37837,17.111012,10.572696,7099583
6/29/2011,17.432751,17.396498,17.487127,17.283209,10.669771,9724480
6/30/2011,17.749956,17.428219,17.772614,17.391966,10.863916,9901040
7/1/2011,18.076225,17.858711,18.103415,17.777145,11.06361,10102135
7/4/2011,17.976532,18.126072,18.126072,17.949343,11.002592,4830113
7/5/2011,17.831524,18.012783,18.049036,17.804335,10.913841,7622543
7/6/2011,17.768082,17.831524,17.926685,17.659325,10.87501,6613818
7/7/2011,17.931215,17.854181,18.03544,17.740892,10.974857,6566739
7/8/2011,17.505255,18.03544,18.03544,17.487127,10.714145,10336723
7/11/2011,17.210705,17.532442,17.582291,17.070229,10.533866,9983038
7/12/2011,16.879904,16.966003,17.052101,16.617077,10.331398,13980565
7/13/2011,17.111012,16.875374,17.151794,16.771149,10.472848,9438646
7/14/2011,16.947878,17.043039,17.070229,16.811932,10.373001,7305960
7/15/2011,16.762085,16.916157,16.975065,16.675985,10.259287,12402005
7/18/2011,16.653328,16.685049,16.893499,16.472069,10.192722,10821793
7/19/2011,16.975065,16.820995,17.097418,16.775679,10.389644,7795394
7/20/2011,17.07476,17.129139,17.160858,16.789274,10.450659,9624123
7/21/2011,17.518848,17.133669,17.627605,17.033976,10.722466,9522941
7/22/2011,17.67292,17.67292,17.754486,17.478065,10.816766,7696154
7/25/2011,17.564163,17.541506,17.722767,17.455406,10.750201,6421858
7/26/2011,17.659325,17.618542,17.804335,17.582291,10.808446,6337189
7/27/2011,17.437281,17.636667,17.700109,17.265083,10.672543,6671302
7/28/2011,17.591352,17.396498,17.704641,17.351183,10.766842,9395406
